document_id,dataset,split,model,field_path,field_family,criticality,occurrence,truth,prediction,truth_present,prediction_present,exact_match
cord-v2-test-00015,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,lemon tea (l),lemon tea (l),True,True,True
cord-v2-test-00015,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,caramel small,caramel small,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,25.000,25.000,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,38.000,38.000,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,70.000,70.000,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,7.000,7.000,True,True,True
cord-v2-test-00015,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,63.000,63.000,True,True,True
cord-v2-test-00016,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00016,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00016,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,,1,False,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,,1,False,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,[lg] black sakura,longan,True,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,ivineral water (bundling) 5k,roasted almond,True,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,,nanggo,False,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,,mineral water (bundling) 5k,False,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"59,091",0,True,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"4,545",0,True,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,,0,False,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,,"4,545",False,True,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,0,1,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,1,1,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,2,1,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,longan,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,1,roasted almond,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,2,ivanggo,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,0,0,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,1,0,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,2,0,,True,False,False
cord-v2-test-00016,CORD v2,test,Donut,sub_total.etc,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-test-00016,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"63,636","63,636",True,True,True
cord-v2-test-00016,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"6,364","6,364",True,True,True
cord-v2-test-00016,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-test-00016,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"30,000","30,000",True,True,True
cord-v2-test-00016,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"70,000","70,000",True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,1,True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,1,,True,False,False
cord-v2-test-00017,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,goblin's mace,goblin's mace,True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,mozarella hot dog,croquette,True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,chili pepper croquette,cheese,True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,cheese croquette,croquette,True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,plastik amook,take away,True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,plastik putih take away,,True,False,False
cord-v2-test-00017,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"25,000","25,000",True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"38,000","14,000",True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"14,000","14,000",True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"14,000",0,True,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,0,0,True,True,True
cord-v2-test-00017,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,0,,True,False,False
cord-v2-test-00017,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,0,,2,False,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,,dodjali,False,True,False
cord-v2-test-00017,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,0,,"38,000",False,True,False
cord-v2-test-00017,CORD v2,test,Donut,sub_total.discount_price,other_numeric,critical_monetary,0,(0),(0),True,True,True
cord-v2-test-00017,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"91,000","91,000",True,True,True
cord-v2-test-00017,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,"91,000","91,000",True,True,True
cord-v2-test-00017,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"rp. 91,000","rp. 91,000",True,True,True
cord-v2-test-00018,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00018,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,propolis cair,propolis cair,True,True,True
cord-v2-test-00018,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,156000,156000,True,True,True
cord-v2-test-00018,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,156000,,True,False,False
cord-v2-test-00018,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,,156000,False,True,False
cord-v2-test-00018,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,156000,156000,True,True,True
cord-v2-test-00018,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,rp. 0,rp. 0,True,True,True
cord-v2-test-00018,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,156000,,True,False,False
cord-v2-test-00019,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,4,4,True,True,True
cord-v2-test-00019,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,10,10,True,True,True
cord-v2-test-00019,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,ambush dbl chs,ambush dbl chs,True,True,True
cord-v2-test-00019,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,ambush chs bur,ambush chs bur,True,True,True
cord-v2-test-00019,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,60000,60000,True,True,True
cord-v2-test-00019,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,100000,10000,True,True,False
cord-v2-test-00019,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,160000,100000,True,True,False
cord-v2-test-00019,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,16000,16000,True,True,True
cord-v2-test-00019,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,176000,176000,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,4,4,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,cashew nuts chkn,cashew nuts chkn,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,garlic pepper beef,garlic pepper beef,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,red curry beef,red curry beef,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,phad thai,phad thai,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,steamed rice,steamed rice,True,True,True
cord-v2-test-00020,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"64,500",64.500,True,True,False
cord-v2-test-00020,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"79,500",79.500,True,True,False
cord-v2-test-00020,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"69,500",69.500,True,True,False
cord-v2-test-00020,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"64,500",64.500,True,True,False
cord-v2-test-00020,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,"47,600","47,600",True,True,True
cord-v2-test-00020,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"17,908","17,908",True,True,True
cord-v2-test-00020,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"325,600","325,600",True,True,True
cord-v2-test-00020,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"34,351","34,351",True,True,True
cord-v2-test-00020,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"377,859","377,859",True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,nasi gor sfd tlr,nasi gor sfd tlr,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,es teh tawar,es teh tawar,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,rp 35.000,rp 35.000,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,rp 3.000,rp 3.000,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,35.000,35.000,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,3.000,3.000,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,rp 50.000,rp 50.000,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,rp 12.000,rp 12.000,True,True,True
cord-v2-test-00021,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,rp 38.000,rp 38.000,True,True,True
cord-v2-test-00022,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2,2,True,True,True
cord-v2-test-00022,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,2,True,True,True
cord-v2-test-00022,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,[md] soft steamed cheesec,[md] soft steamed cheesec,True,True,True
cord-v2-test-00022,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,[md] soft steamed chococa,[md] soft steamed chococa,True,True,True
cord-v2-test-00022,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"20,000","20,000",True,True,True
cord-v2-test-00022,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"20,000","20,000",True,True,True
cord-v2-test-00022,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"100,000","100,000",True,True,True
cord-v2-test-00022,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"60,000","60,000",True,True,True
cord-v2-test-00022,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"40,000","40,000",True,True,True
cord-v2-test-00023,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,6,6,True,True,True
cord-v2-test-00023,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00023,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,twist donut,twist donut,True,True,True
cord-v2-test-00023,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,redbean bread,redbean bread,True,True,True
cord-v2-test-00023,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"54,000","54,000",True,True,True
cord-v2-test-00023,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"9,000","9,000",True,True,True
cord-v2-test-00023,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"70,000","70,000",True,True,True
cord-v2-test-00023,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"7,000","7,000",True,True,True
cord-v2-test-00023,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"63,000","63,000",True,True,True
cord-v2-test-00024,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,x1,x1],True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,x1,x1],True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,x1,x1],True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,5001-corn flakes cookies,5001-corn flakes cookies,True,True,True
cord-v2-test-00024,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,5003-chokoreto cookies,5003-chokoreto cookies,True,True,True
cord-v2-test-00024,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,6002-plastic bag medium,6002-plastic bag medium,True,True,True
cord-v2-test-00024,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,rp.56.000,rp. 56.000,True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,rp.62.000,rp. 62.000,True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,rp.0,rp. 0,True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,rp.56.000,rp. 56.000,True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,rp.62.000,"rp. 62,000",True,True,False
cord-v2-test-00024,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,rp.0,rp. 0,True,True,False
cord-v2-test-00024,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,118.000,118.000,True,True,True
cord-v2-test-00024,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,3,3,True,True,True
cord-v2-test-00024,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,rp.118.000,rp.118.000,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,twist strawberry donut,twist strawberry donut,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,tlj croquette,tlj croquette,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,potato pepper bagel,potato pepper bagel,True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"10,000","10,000",True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"17,000","17,000",True,True,True
cord-v2-test-00025,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"16,000","16,000",True,True,True
cord-v2-test-00025,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"50,000","50,000",True,True,True
cord-v2-test-00025,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"7,000","7,000",True,True,True
cord-v2-test-00025,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"43,000","43,000",True,True,True
cord-v2-test-00026,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,2,1,True,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,2,True,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,,1,False,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.etc,free_text,medium_impact,0,cap cay,,True,False,False
cord-v2-test-00026,CORD v2,test,Donut,menu.etc,free_text,medium_impact,1,minuman,,True,False,False
cord-v2-test-00026,CORD v2,test,Donut,menu.etc,free_text,medium_impact,2,lain-lain,,True,False,False
cord-v2-test-00026,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,nasi cap cay porsi b esar,cap cay,True,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,teh tawar,esar,True,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,fu yung hai,minuman,True,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,,lain-lain,False,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,65.000,65.000,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,65.000,65.000,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,,0.000,False,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,,65.000,False,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,0,65.000,65.000,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,1,4.000,65.000,True,True,False
cord-v2-test-00026,CORD v2,test,Donut,menu.unitprice,other_numeric,medium_impact,2,65.000,,True,False,False
cord-v2-test-00026,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,rp 138.000,rp 138.000,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,rp 138.000,rp 138.000,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,rp 0,rp 0,True,True,True
cord-v2-test-00026,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,rp 138.000,rp 138.000,True,True,True
cord-v2-test-00027,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,pkt ayam,pkt ayam,True,True,True
cord-v2-test-00027,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,gulai otak,gulai otak,True,True,True
cord-v2-test-00027,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"33,000","33,000",True,True,True
cord-v2-test-00027,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"23,000","23,000",True,True,True
cord-v2-test-00027,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"56,000","56,000",True,True,True
cord-v2-test-00027,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"5,600","5,600",True,True,True
cord-v2-test-00027,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"61,600",,True,False,False
cord-v2-test-00027,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,,"61,600",False,True,False
cord-v2-test-00027,CORD v2,test,Donut,total.menuqty_cnt,other_numeric,low_impact_descriptive,0,2.00,2.00,True,True,True
cord-v2-test-00027,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"61,600","61,600",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,2,2,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,samgyopsal,samgyopsal,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,sul lung tang,sul lung tang,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,makoli,makoli,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"194,000","194,000",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"75,000","75,000",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"100,000","100,000",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,sub_total.discount_price,other_numeric,critical_monetary,0,0,0,True,True,True
cord-v2-test-00028,CORD v2,test,Donut,sub_total.service_price,other_numeric,medium_impact,0,"18,450","18,450",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"369,000","369,000",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"38,745","38,745",True,True,True
cord-v2-test-00028,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"426,195","426,195",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,2,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,3,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,4,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,5,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,cold ocha,cold ocha,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,bca promo,bca promo,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,2,skewered shumai,skewered shumai,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,3,skewered tofu roll,skewered tofu roll,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,4,ebi tempura,ebi tempura,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,5,kitsune udon (kids),kitsune udon (kids),True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"10,909","10,909",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.price,item_price,critical_monetary,1,"54,455","54,455",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.price,item_price,critical_monetary,2,"12,727","12,727",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.price,item_price,critical_monetary,3,"12,727","12,727",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.price,item_price,critical_monetary,4,"13,636","13,636",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.price,item_price,critical_monetary,5,"28,182","28,182",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,0,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.sub.cnt,other_numeric,medium_impact,1,1,1,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,0,abura udon spicy,:-abura udon spicy,True,True,False
cord-v2-test-00029,CORD v2,test,Donut,menu.sub.nm,free_text,medium_impact,1,:-kake udon,:-kake udon,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,0,0,0,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,menu.sub.price,other_numeric,medium_impact,1,0,0,True,True,True
cord-v2-test-00029,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"132,636","132,636",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"13,264","13,264",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,total.creditcardprice,other_numeric,medium_impact,0,"[145,900]","[145,900]",True,True,True
cord-v2-test-00029,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"145,900","145,900",True,True,True
cord-v2-test-00030,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,kupon 3,kupon 3,True,True,True
cord-v2-test-00030,CORD v2,test,Donut,menu.price,item_price,critical_monetary,0,"28,636","28,636",True,True,True
cord-v2-test-00030,CORD v2,test,Donut,sub_total.subtotal_price,subtotal,critical_monetary,0,"28,636","28,636",True,True,True
cord-v2-test-00030,CORD v2,test,Donut,sub_total.tax_price,tax,critical_monetary,0,"2,864","2,864",True,True,True
cord-v2-test-00030,CORD v2,test,Donut,total.cashprice,other_numeric,medium_impact,0,"50,000","50,000",True,True,True
cord-v2-test-00030,CORD v2,test,Donut,total.changeprice,other_numeric,medium_impact,0,"18,500","18,500",True,True,True
cord-v2-test-00030,CORD v2,test,Donut,total.total_price,total,critical_monetary,0,"31,500","31,500",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,0,1,1,True,True,True
cord-v2-test-00031,CORD v2,test,Donut,menu.cnt,item_count,medium_impact,1,1,1,True,True,True
cord-v2-test-00031,CORD v2,test,Donut,menu.discountprice,other_numeric,medium_impact,0,"-85,500","-85,500",True,True,True
cord-v2-test-00031,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,0,salmon pesto,salmon pesto,True,True,True
cord-v2-test-00031,CORD v2,test,Donut,menu.nm,item_name,low_impact_descriptive,1,salmon pesto,salmon pesto,True,True,True
